Date,Unregulated Inflow*** (cfs),,,,,,,,,
26-Dec-82,15, , , , , , , , , 
27-Dec-82,296, , , , , , , , , 
28-Dec-82,213, , , , , , , , , 
29-Dec-82,314, , , , , , , , , 
30-Dec-82,366, , , , , , , , , 
31-Dec-82,258, , , , , , , , , 
1-Jan-83,311, , , , , , , , , 
2-Jan-83,235, , , , , , , , , 
3-Jan-83,310, , , , , , , , , 
4-Jan-83,400, , , , , , , , , 
5-Jan-83,477, , , , , , , , , 
6-Jan-83,406, , , , , , , , , 
7-Jan-83,350, , , , , , , , , 
8-Jan-83,413, , , , , , , , , 
9-Jan-83,558, , , , , , , , , 
10-Jan-83,285, , , , , , , , , 
11-Jan-83,416, , , , , , , , , 
12-Jan-83,273, , , , , , , , , 
13-Jan-83,887, , , , , , , , , 
14-Jan-83,510, , , , , , , , , 
15-Jan-83,509, , , , , , , , , 
16-Jan-83,461, , , , , , , , , 
17-Jan-83,441, , , , , , , , , 
18-Jan-83,574, , , , , , , , , 
19-Jan-83,531, , , , , , , , , 
20-Jan-83,411, , , , , , , , , 
21-Jan-83,329, , , , , , , , , 
22-Jan-83,537, , , , , , , , , 
23-Jan-83,390, , , , , , , , , 
24-Jan-83,531, , , , , , , , , 
25-Jan-83,538, , , , , , , , , 
26-Jan-83,410, , , , , , , , , 
27-Jan-83,371, , , , , , , , , 
28-Jan-83,448, , , , , , , , , 
29-Jan-83,446, , , , , , , , , 
30-Jan-83,461, , , , , , , , , 
31-Jan-83,442, , , , , , , , , 
1-Feb-83,371, , , , , , , , , 
2-Feb-83,391, , , , , , , , , 
3-Feb-83,380, , , , , , , , , 
4-Feb-83,356, , , , , , , , , 
5-Feb-83,588, , , , , , , , , 
6-Feb-83,414, , , , , , , , , 
7-Feb-83,460, , , , , , , , , 
8-Feb-83,394, , , , , , , , , 
9-Feb-83,472, , , , , , , , , 
10-Feb-83,362, , , , , , , , , 
11-Feb-83,432, , , , , , , , , 
12-Feb-83,271, , , , , , , , , 
13-Feb-83,442, , , , , , , , , 
14-Feb-83,410, , , , , , , , , 
15-Feb-83,389, , , , , , , , , 
16-Feb-83,290, , , , , , , , , 
17-Feb-83,544, , , , , , , , , 
18-Feb-83,277, , , , , , , , , 
19-Feb-83,508, , , , , , , , , 
20-Feb-83,408, , , , , , , , , 
21-Feb-83,438, , , , , , , , , 
22-Feb-83,342, , , , , , , , , 
23-Feb-83,529, , , , , , , , , 
24-Feb-83,309, , , , , , , , , 
25-Feb-83,577, , , , , , , , , 
26-Feb-83,524, , , , , , , , , 
27-Feb-83,505, , , , , , , , , 
28-Feb-83,629, , , , , , , , , 
1-Mar-83,501, , , , , , , , , 
2-Mar-83,526, , , , , , , , , 
3-Mar-83,566, , , , , , , , , 
4-Mar-83,534, , , , , , , , , 
5-Mar-83,510, , , , , , , , , 
6-Mar-83,500, , , , , , , , , 
7-Mar-83,424, , , , , , , , , 
8-Mar-83,460, , , , , , , , , 
9-Mar-83,487, , , , , , , , , 
10-Mar-83,488, , , , , , , , , 
11-Mar-83,699, , , , , , , , , 
12-Mar-83,688, , , , , , , , , 
13-Mar-83,675, , , , , , , , , 
14-Mar-83,741, , , , , , , , , 
15-Mar-83,799, , , , , , , , , 
16-Mar-83,468, , , , , , , , , 
17-Mar-83,497, , , , , , , , , 
18-Mar-83,603, , , , , , , , , 
19-Mar-83,470, , , , , , , , , 
20-Mar-83,396, , , , , , , , , 
21-Mar-83,406, , , , , , , , , 
22-Mar-83,419, , , , , , , , , 
23-Mar-83,418, , , , , , , , , 
24-Mar-83,455, , , , , , , , , 
25-Mar-83,341, , , , , , , , , 
26-Mar-83,426, , , , , , , , , 
27-Mar-83,246, , , , , , , , , 
28-Mar-83,561, , , , , , , , , 
29-Mar-83,325, , , , , , , , , 
30-Mar-83,546, , , , , , , , , 
31-Mar-83,567, , , , , , , , , 
1-Apr-83,565, , , , , , , , , 
2-Apr-83,419, , , , , , , , , 
3-Apr-83,529, , , , , , , , , 
4-Apr-83,389, , , , , , , , , 
5-Apr-83,433, , , , , , , , , 
6-Apr-83,385, , , , , , , , , 
7-Apr-83,505, , , , , , , , , 
8-Apr-83,541, , , , , , , , , 
9-Apr-83,470, , , , , , , , , 
10-Apr-83,362, , , , , , , , , 
11-Apr-83,570, , , , , , , , , 
12-Apr-83,456, , , , , , , , , 
13-Apr-83,428, , , , , , , , , 
14-Apr-83,586, , , , , , , , , 
15-Apr-83,511, , , , , , , , , 
16-Apr-83,330, , , , , , , , , 
17-Apr-83,454, , , , , , , , , 
18-Apr-83,701, , , , , , , , , 
19-Apr-83,680, , , , , , , , , 
20-Apr-83,844, , , , , , , , , 
21-Apr-83,842, , , , , , , , , 
22-Apr-83,362, , , , , , , , , 
23-Apr-83,537, , , , , , , , , 
24-Apr-83,847, , , , , , , , , 
25-Apr-83,1609, , , , , , , , , 
26-Apr-83,1593, , , , , , , , , 
27-Apr-83,1462, , , , , , , , , 
28-Apr-83,1242, , , , , , , , , 
29-Apr-83,1347, , , , , , , , , 
30-Apr-83,1416, , , , , , , , , 
1-May-83,1142, , , , , , , , , 
2-May-83,1043, , , , , , , , , 
3-May-83,981, , , , , , , , , 
4-May-83,1139, , , , , , , , , 
5-May-83,1242, , , , , , , , , 
6-May-83,1290, , , , , , , , , 
7-May-83,1150, , , , , , , , , 
8-May-83,1442, , , , , , , , , 
9-May-83,1952, , , , , , , , , 
10-May-83,2466, , , , , , , , , 
11-May-83,3066, , , , , , , , , 
12-May-83,2471, , , , , , , , , 
13-May-83,2295, , , , , , , , , 
14-May-83,1947, , , , , , , , , 
15-May-83,1697, , , , , , , , , 
16-May-83,1748, , , , , , , , , 
17-May-83,1505, , , , , , , , , 
18-May-83,1238, , , , , , , , , 
19-May-83,1189, , , , , , , , , 
20-May-83,1388, , , , , , , , , 
21-May-83,1201, , , , , , , , , 
22-May-83,1735, , , , , , , , , 
23-May-83,2112, , , , , , , , , 
24-May-83,2889, , , , , , , , , 
25-May-83,3788, , , , , , , , , 
26-May-83,4616, , , , , , , , , 
27-May-83,5508, , , , , , , , , 
28-May-83,6496, , , , , , , , , 
29-May-83,7115, , , , , , , , , 
30-May-83,8114, , , , , , , , , 
31-May-83,8711, , , , , , , , , 
1-Jun-83,7758, , , , , , , , , 
2-Jun-83,7666, , , , , , , , , 
3-Jun-83,6771, , , , , , , , , 
4-Jun-83,6473, , , , , , , , , 
5-Jun-83,7349, , , , , , , , , 
6-Jun-83,5610, , , , , , , , , 
7-Jun-83,6244, , , , , , , , , 
8-Jun-83,6561, , , , , , , , , 
9-Jun-83,6549, , , , , , , , , 
10-Jun-83,6726, , , , , , , , , 
11-Jun-83,7057, , , , , , , , , 
12-Jun-83,7796, , , , , , , , , 
13-Jun-83,7090, , , , , , , , , 
14-Jun-83,5913, , , , , , , , , 
15-Jun-83,5425, , , , , , , , , 
16-Jun-83,5632, , , , , , , , , 
17-Jun-83,6326, , , , , , , , , 
18-Jun-83,7043, , , , , , , , , 
19-Jun-83,8846, , , , , , , , , 
20-Jun-83,9013, , , , , , , , , 
21-Jun-83,9854, , , , , , , , , 
22-Jun-83,9149, , , , , , , , , 
23-Jun-83,8645, , , , , , , , , 
24-Jun-83,9070, , , , , , , , , 
25-Jun-83,8953, , , , , , , , , 
26-Jun-83,9011, , , , , , , , , 
27-Jun-83,8345, , , , , , , , , 
28-Jun-83,8210, , , , , , , , , 
29-Jun-83,7266, , , , , , , , , 
30-Jun-83,6991, , , , , , , , , 
1-Jul-83,6353, , , , , , , , , 
2-Jul-83,6082, , , , , , , , , 
3-Jul-83,5790, , , , , , , , , 
4-Jul-83,5659, , , , , , , , , 
5-Jul-83,5315, , , , , , , , , 
6-Jul-83,5049, , , , , , , , , 
7-Jul-83,5168, , , , , , , , , 
8-Jul-83,5574, , , , , , , , , 
9-Jul-83,5277, , , , , , , , , 
10-Jul-83,5120, , , , , , , , , 
11-Jul-83,5018, , , , , , , , , 
12-Jul-83,4214, , , , , , , , , 
13-Jul-83,3545, , , , , , , , , 
14-Jul-83,3525, , , , , , , , , 
15-Jul-83,3216, , , , , , , , , 
16-Jul-83,3203, , , , , , , , , 
17-Jul-83,3089, , , , , , , , , 
18-Jul-83,2737, , , , , , , , , 
19-Jul-83,2884, , , , , , , , , 
20-Jul-83,2999, , , , , , , , , 
21-Jul-83,2789, , , , , , , , , 
22-Jul-83,3231, , , , , , , , , 
23-Jul-83,3232, , , , , , , , , 
24-Jul-83,2912, , , , , , , , , 
25-Jul-83,2811, , , , , , , , , 
26-Jul-83,2687, , , , , , , , , 
27-Jul-83,2920, , , , , , , , , 
28-Jul-83,2702, , , , , , , , , 
29-Jul-83,2468, , , , , , , , , 
30-Jul-83,2330, , , , , , , , , 
31-Jul-83,2203, , , , , , , , , 
1-Aug-83,2485, , , , , , , , , 
2-Aug-83,2423, , , , , , , , , 
3-Aug-83,2563, , , , , , , , , 
4-Aug-83,2990, , , , , , , , , 
5-Aug-83,3074, , , , , , , , , 
6-Aug-83,2727, , , , , , , , , 
7-Aug-83,2871, , , , , , , , , 
8-Aug-83,2699, , , , , , , , , 
9-Aug-83,2363, , , , , , , , , 
10-Aug-83,2087, , , , , , , , , 
11-Aug-83,2049, , , , , , , , , 
12-Aug-83,1984, , , , , , , , , 
13-Aug-83,1999, , , , , , , , , 
14-Aug-83,2048, , , , , , , , , 
15-Aug-83,2052, , , , , , , , , 
16-Aug-83,1986, , , , , , , , , 
17-Aug-83,1474, , , , , , , , , 
18-Aug-83,1603, , , , , , , , , 
19-Aug-83,1343, , , , , , , , , 
20-Aug-83,1322, , , , , , , , , 
21-Aug-83,1254, , , , , , , , , 
22-Aug-83,1607, , , , , , , , , 
23-Aug-83,1150, , , , , , , , , 
24-Aug-83,1320, , , , , , , , , 
25-Aug-83,1197, , , , , , , , , 
26-Aug-83,1366, , , , , , , , , 
27-Aug-83,1155, , , , , , , , , 
28-Aug-83,1256, , , , , , , , , 
29-Aug-83,1124, , , , , , , , , 
30-Aug-83,1195, , , , , , , , , 
31-Aug-83,673, , , , , , , , , 
1-Sep-83,1449, , , , , , , , , 
2-Sep-83,1028, , , , , , , , , 
3-Sep-83,1103, , , , , , , , , 
4-Sep-83,973, , , , , , , , , 
5-Sep-83,896, , , , , , , , , 
6-Sep-83,837, , , , , , , , , 
7-Sep-83,1007, , , , , , , , , 
8-Sep-83,748, , , , , , , , , 
9-Sep-83,776, , , , , , , , , 
10-Sep-83,485, , , , , , , , , 
11-Sep-83,744, , , , , , , , , 
12-Sep-83,952, , , , , , , , , 
13-Sep-83,718, , , , , , , , , 
14-Sep-83,524, , , , , , , , , 
15-Sep-83,547, , , , , , , , , 
16-Sep-83,606, , , , , , , , , 
17-Sep-83,581, , , , , , , , , 
18-Sep-83,364, , , , , , , , , 
19-Sep-83,781, , , , , , , , , 
20-Sep-83,524, , , , , , , , , 
21-Sep-83,642, , , , , , , , , 
22-Sep-83,371, , , , , , , , , 
23-Sep-83,519, , , , , , , , , 
24-Sep-83,689, , , , , , , , , 
25-Sep-83,549, , , , , , , , , 
26-Sep-83,483, , , , , , , , , 
27-Sep-83,295, , , , , , , , , 
28-Sep-83,495, , , , , , , , , 
29-Sep-83,624, , , , , , , , , 
30-Sep-83,493, , , , , , , , , 
1-Oct-83,650, , , , , , , , , 
2-Oct-83,645, , , , , , , , , 
3-Oct-83,618, , , , , , , , , 
4-Oct-83,570, , , , , , , , , 
5-Oct-83,491, , , , , , , , , 
6-Oct-83,562, , , , , , , , , 
7-Oct-83,731, , , , , , , , , 
8-Oct-83,416, , , , , , , , , 
9-Oct-83,641, , , , , , , , , 
10-Oct-83,568, , , , , , , , , 
11-Oct-83,565, , , , , , , , , 
12-Oct-83,552, , , , , , , , , 
13-Oct-83,622, , , , , , , , , 
14-Oct-83,759, , , , , , , , , 
15-Oct-83,502, , , , , , , , , 
16-Oct-83,616, , , , , , , , , 
17-Oct-83,535, , , , , , , , , 
18-Oct-83,547, , , , , , , , , 
19-Oct-83,413, , , , , , , , , 
20-Oct-83,618, , , , , , , , , 
21-Oct-83,415, , , , , , , , , 
22-Oct-83,383, , , , , , , , , 
23-Oct-83,644, , , , , , , , , 
24-Oct-83,541, , , , , , , , , 
25-Oct-83,546, , , , , , , , , 
26-Oct-83,562, , , , , , , , , 
27-Oct-83,386, , , , , , , , , 
28-Oct-83,578, , , , , , , , , 
29-Oct-83,533, , , , , , , , , 
30-Oct-83,658, , , , , , , , , 
31-Oct-83,482, , , , , , , , , 
1-Nov-83,564, , , , , , , , , 
2-Nov-83,416, , , , , , , , , 
3-Nov-83,425, , , , , , , , , 
4-Nov-83,617, , , , , , , , , 
5-Nov-83,481, , , , , , , , , 
6-Nov-83,549, , , , , , , , , 
7-Nov-83,476, , , , , , , , , 
8-Nov-83,344, , , , , , , , , 
9-Nov-83,466, , , , , , , , , 
10-Nov-83,464, , , , , , , , , 
11-Nov-83,548, , , , , , , , , 
12-Nov-83,652, , , , , , , , , 
13-Nov-83,740, , , , , , , , , 
14-Nov-83,624, , , , , , , , , 
15-Nov-83,437, , , , , , , , , 
16-Nov-83,446, , , , , , , , , 
17-Nov-83,554, , , , , , , , , 
18-Nov-83,785, , , , , , , , , 
19-Nov-83,556, , , , , , , , , 
20-Nov-83,678, , , , , , , , , 
21-Nov-83,529, , , , , , , , , 
22-Nov-83,627, , , , , , , , , 
23-Nov-83,419, , , , , , , , , 
24-Nov-83,618, , , , , , , , , 
25-Nov-83,457, , , , , , , , , 
26-Nov-83,549, , , , , , , , , 
27-Nov-83,553, , , , , , , , , 
28-Nov-83,390, , , , , , , , , 
29-Nov-83,441, , , , , , , , , 
30-Nov-83,564, , , , , , , , , 
1-Dec-83,645, , , , , , , , , 
2-Dec-83,645, , , , , , , , , 
3-Dec-83,624, , , , , , , , , 
4-Dec-83,674, , , , , , , , , 
5-Dec-83,533, , , , , , , , , 
6-Dec-83,514, , , , , , , , , 
7-Dec-83,498, , , , , , , , , 
8-Dec-83,596, , , , , , , , , 
9-Dec-83,672, , , , , , , , , 
10-Dec-83,455, , , , , , , , , 
11-Dec-83,691, , , , , , , , , 
12-Dec-83,602, , , , , , , , , 
13-Dec-83,691, , , , , , , , , 
14-Dec-83,704, , , , , , , , , 
15-Dec-83,613, , , , , , , , , 
16-Dec-83,467, , , , , , , , , 
17-Dec-83,608, , , , , , , , , 
18-Dec-83,565, , , , , , , , , 
19-Dec-83,478, , , , , , , , , 
20-Dec-83,708, , , , , , , , , 
21-Dec-83,404, , , , , , , , , 
22-Dec-83,283, , , , , , , , , 
23-Dec-83,480, , , , , , , , , 
24-Dec-83,539, , , , , , , , , 
25-Dec-83,725, , , , , , , , , 
26-Dec-83,687, , , , , , , , , 
27-Dec-83,685, , , , , , , , , 
28-Dec-83,667, , , , , , , , , 
29-Dec-83,697, , , , , , , , , 
30-Dec-83,470, , , , , , , , , 
31-Dec-83,-32, , , , , , , , , 
1-Jan-84,671, , , , , , , , , 
2-Jan-84,452, , , , , , , , , 
3-Jan-84,336, , , , , , , , , 
4-Jan-84,424, , , , , , , , , 
5-Jan-84,556, , , , , , , , , 
6-Jan-84,393, , , , , , , , , 
7-Jan-84,582, , , , , , , , , 
8-Jan-84,571, , , , , , , , , 
9-Jan-84,932, , , , , , , , , 
10-Jan-84,526, , , , , , , , , 
11-Jan-84,499, , , , , , , , , 
12-Jan-84,510, , , , , , , , , 
13-Jan-84,536, , , , , , , , , 
14-Jan-84,403, , , , , , , , , 
15-Jan-84,562, , , , , , , , , 
16-Jan-84,483, , , , , , , , , 
17-Jan-84,262, , , , , , , , , 
18-Jan-84,364, , , , , , , , , 
19-Jan-84,270, , , , , , , , , 
20-Jan-84,426, , , , , , , , , 
21-Jan-84,327, , , , , , , , , 
22-Jan-84,401, , , , , , , , , 
23-Jan-84,510, , , , , , , , , 
24-Jan-84,458, , , , , , , , , 
25-Jan-84,446, , , , , , , , , 
26-Jan-84,442, , , , , , , , , 
27-Jan-84,487, , , , , , , , , 
28-Jan-84,492, , , , , , , , , 
29-Jan-84,460, , , , , , , , , 
30-Jan-84,408, , , , , , , , , 
31-Jan-84,462, , , , , , , , , 
1-Feb-84,333, , , , , , , , , 
2-Feb-84,377, , , , , , , , , 
3-Feb-84,571, , , , , , , , , 
4-Feb-84,409, , , , , , , , , 
5-Feb-84,276, , , , , , , , , 
6-Feb-84,450, , , , , , , , , 
7-Feb-84,451, , , , , , , , , 
8-Feb-84,297, , , , , , , , , 
9-Feb-84,464, , , , , , , , , 
10-Feb-84,533, , , , , , , , , 
11-Feb-84,442, , , , , , , , , 
12-Feb-84,423, , , , , , , , , 
13-Feb-84,469, , , , , , , , , 
14-Feb-84,512, , , , , , , , , 
15-Feb-84,526, , , , , , , , , 
16-Feb-84,261, , , , , , , , , 
17-Feb-84,518, , , , , , , , , 
18-Feb-84,389, , , , , , , , , 
19-Feb-84,338, , , , , , , , , 
20-Feb-84,300, , , , , , , , , 
21-Feb-84,405, , , , , , , , , 
22-Feb-84,329, , , , , , , , , 
23-Feb-84,172, , , , , , , , , 
24-Feb-84,279, , , , , , , , , 
25-Feb-84,333, , , , , , , , , 
26-Feb-84,323, , , , , , , , , 
27-Feb-84,343, , , , , , , , , 
28-Feb-84,219, , , , , , , , , 
29-Feb-84,272, , , , , , , , , 
1-Mar-84,468, , , , , , , , , 
2-Mar-84,139, , , , , , , , , 
3-Mar-84,309, , , , , , , , , 
4-Mar-84,446, , , , , , , , , 
5-Mar-84,361, , , , , , , , , 
6-Mar-84,389, , , , , , , , , 
7-Mar-84,309, , , , , , , , , 
8-Mar-84,386, , , , , , , , , 
9-Mar-84,327, , , , , , , , , 
10-Mar-84,370, , , , , , , , , 
11-Mar-84,243, , , , , , , , , 
12-Mar-84,414, , , , , , , , , 
13-Mar-84,467, , , , , , , , , 
14-Mar-84,411, , , , , , , , , 
15-Mar-84,296, , , , , , , , , 
16-Mar-84,426, , , , , , , , , 
17-Mar-84,181, , , , , , , , , 
18-Mar-84,471, , , , , , , , , 
19-Mar-84,127, , , , , , , , , 
20-Mar-84,427, , , , , , , , , 
21-Mar-84,178, , , , , , , , , 
22-Mar-84,595, , , , , , , , , 
23-Mar-84,463, , , , , , , , , 
24-Mar-84,528, , , , , , , , , 
25-Mar-84,443, , , , , , , , , 
26-Mar-84,508, , , , , , , , , 
27-Mar-84,508, , , , , , , , , 
28-Mar-84,327, , , , , , , , , 
29-Mar-84,406, , , , , , , , , 
30-Mar-84,498, , , , , , , , , 
31-Mar-84,468, , , , , , , , , 
1-Apr-84,645, , , , , , , , , 
2-Apr-84,458, , , , , , , , , 
3-Apr-84,464, , , , , , , , , 
4-Apr-84,465, , , , , , , , , 
5-Apr-84,426, , , , , , , , , 
6-Apr-84,510, , , , , , , , , 
7-Apr-84,633, , , , , , , , , 
8-Apr-84,714, , , , , , , , , 
9-Apr-84,867, , , , , , , , , 
10-Apr-84,591, , , , , , , , , 
11-Apr-84,757, , , , , , , , , 
12-Apr-84,670, , , , , , , , , 
13-Apr-84,861, , , , , , , , , 
14-Apr-84,934, , , , , , , , , 
15-Apr-84,978, , , , , , , , , 
16-Apr-84,1371, , , , , , , , , 
17-Apr-84,1660, , , , , , , , , 
18-Apr-84,2146, , , , , , , , , 
19-Apr-84,2354, , , , , , , , , 
20-Apr-84,1871, , , , , , , , , 
21-Apr-84,1700, , , , , , , , , 
22-Apr-84,1475, , , , , , , , , 
23-Apr-84,1781, , , , , , , , , 
24-Apr-84,2414, , , , , , , , , 
25-Apr-84,2549, , , , , , , , , 
26-Apr-84,2164, , , , , , , , , 
27-Apr-84,1812, , , , , , , , , 
28-Apr-84,1539, , , , , , , , , 
29-Apr-84,1313, , , , , , , , , 
30-Apr-84,1271, , , , , , , , , 
1-May-84,1470, , , , , , , , , 
2-May-84,1648, , , , , , , , , 
3-May-84,1841, , , , , , , , , 
4-May-84,1956, , , , , , , , , 
5-May-84,2478, , , , , , , , , 
6-May-84,2625, , , , , , , , , 
7-May-84,2372, , , , , , , , , 
8-May-84,2298, , , , , , , , , 
9-May-84,2623, , , , , , , , , 
10-May-84,3504, , , , , , , , , 
11-May-84,4834, , , , , , , , , 
12-May-84,6389, , , , , , , , , 
13-May-84,8490, , , , , , , , , 
14-May-84,9825, , , , , , , , , 
15-May-84,12027, , , , , , , , , 
16-May-84,11599, , , , , , , , , 
17-May-84,11549, , , , , , , , , 
18-May-84,11617, , , , , , , , , 
19-May-84,10541, , , , , , , , , 
20-May-84,10908, , , , , , , , , 
21-May-84,11228, , , , , , , , , 
22-May-84,15286, , , , , , , , , 
23-May-84,15886, , , , , , , , , 
24-May-84,16528, , , , , , , , , 
25-May-84,17503, , , , , , , , , 
26-May-84,17384, , , , , , , , , 
27-May-84,16235, , , , , , , , , 
28-May-84,14757, , , , , , , , , 
29-May-84,14058, , , , , , , , , 
30-May-84,13893, , , , , , , , , 
31-May-84,13634, , , , , , , , , 
1-Jun-84,14263, , , , , , , , , 
2-Jun-84,13536, , , , , , , , , 
3-Jun-84,12110, , , , , , , , , 
4-Jun-84,11121, , , , , , , , , 
5-Jun-84,9956, , , , , , , , , 
6-Jun-84,9245, , , , , , , , , 
7-Jun-84,9645, , , , , , , , , 
8-Jun-84,8604, , , , , , , , , 
9-Jun-84,8888, , , , , , , , , 
10-Jun-84,6692, , , , , , , , , 
11-Jun-84,6169, , , , , , , , , 
12-Jun-84,6362, , , , , , , , , 
13-Jun-84,7060, , , , , , , , , 
14-Jun-84,8095, , , , , , , , , 
15-Jun-84,9345, , , , , , , , , 
16-Jun-84,10337, , , , , , , , , 
17-Jun-84,9717, , , , , , , , , 
18-Jun-84,8997, , , , , , , , , 
19-Jun-84,8685, , , , , , , , , 
20-Jun-84,8256, , , , , , , , , 
21-Jun-84,8259, , , , , , , , , 
22-Jun-84,8424, , , , , , , , , 
23-Jun-84,8233, , , , , , , , , 
24-Jun-84,7922, , , , , , , , , 
25-Jun-84,7778, , , , , , , , , 
26-Jun-84,8003, , , , , , , , , 
27-Jun-84,8190, , , , , , , , , 
28-Jun-84,7459, , , , , , , , , 
29-Jun-84,7160, , , , , , , , , 
30-Jun-84,7411, , , , , , , , , 
1-Jul-84,7790, , , , , , , , , 
2-Jul-84,7000, , , , , , , , , 
3-Jul-84,6615, , , , , , , , , 
4-Jul-84,5834, , , , , , , , , 
5-Jul-84,5756, , , , , , , , , 
6-Jul-84,5522, , , , , , , , , 
7-Jul-84,5077, , , , , , , , , 
8-Jul-84,5032, , , , , , , , , 
9-Jul-84,5316, , , , , , , , , 
10-Jul-84,5552, , , , , , , , , 
11-Jul-84,5357, , , , , , , , , 
12-Jul-84,4723, , , , , , , , , 
13-Jul-84,4068, , , , , , , , , 
14-Jul-84,4266, , , , , , , , , 
15-Jul-84,4565, , , , , , , , , 
16-Jul-84,4160, , , , , , , , , 
17-Jul-84,3858, , , , , , , , , 
18-Jul-84,3324, , , , , , , , , 
19-Jul-84,3316, , , , , , , , , 
20-Jul-84,3273, , , , , , , , , 
21-Jul-84,3214, , , , , , , , , 
22-Jul-84,3141, , , , , , , , , 
23-Jul-84,3014, , , , , , , , , 
24-Jul-84,2838, , , , , , , , , 
25-Jul-84,3049, , , , , , , , , 
26-Jul-84,2982, , , , , , , , , 
27-Jul-84,2657, , , , , , , , , 
28-Jul-84,2584, , , , , , , , , 
29-Jul-84,2757, , , , , , , , , 
30-Jul-84,2803, , , , , , , , , 
31-Jul-84,2793, , , , , , , , , 
1-Aug-84,2847, , , , , , , , , 
2-Aug-84,2828, , , , , , , , , 
3-Aug-84,2340, , , , , , , , , 
4-Aug-84,2214, , , , , , , , , 
5-Aug-84,2139, , , , , , , , , 
6-Aug-84,2475, , , , , , , , , 
7-Aug-84,2340, , , , , , , , , 
8-Aug-84,2178, , , , , , , , , 
9-Aug-84,2016, , , , , , , , , 
10-Aug-84,2192, , , , , , , , , 
11-Aug-84,1963, , , , , , , , , 
12-Aug-84,1881, , , , , , , , , 
13-Aug-84,1750, , , , , , , , , 
14-Aug-84,1810, , , , , , , , , 
15-Aug-84,1884, , , , , , , , , 
16-Aug-84,1792, , , , , , , , , 
17-Aug-84,2411, , , , , , , , , 
18-Aug-84,1688, , , , , , , , , 
19-Aug-84,2177, , , , , , , , , 
20-Aug-84,2041, , , , , , , , , 
21-Aug-84,2777, , , , , , , , , 
22-Aug-84,1812, , , , , , , , , 
23-Aug-84,2051, , , , , , , , , 
24-Aug-84,2303, , , , , , , , , 
25-Aug-84,2412, , , , , , , , , 
26-Aug-84,2237, , , , , , , , , 
27-Aug-84,2177, , , , , , , , , 
28-Aug-84,1919, , , , , , , , , 
29-Aug-84,1795, , , , , , , , , 
30-Aug-84,1556, , , , , , , , , 
31-Aug-84,1898, , , , , , , , , 
1-Sep-84,1606, , , , , , , , , 
2-Sep-84,1513, , , , , , , , , 
3-Sep-84,1344, , , , , , , , , 
4-Sep-84,1392, , , , , , , , , 
5-Sep-84,1381, , , , , , , , , 
6-Sep-84,1414, , , , , , , , , 
7-Sep-84,1231, , , , , , , , , 
8-Sep-84,1177, , , , , , , , , 
9-Sep-84,1118, , , , , , , , , 
10-Sep-84,1144, , , , , , , , , 
11-Sep-84,1083, , , , , , , , , 
12-Sep-84,876, , , , , , , , , 
13-Sep-84,1081, , , , , , , , , 
14-Sep-84,888, , , , , , , , , 
15-Sep-84,1022, , , , , , , , , 
16-Sep-84,1082, , , , , , , , , 
17-Sep-84,1248, , , , , , , , , 
18-Sep-84,1089, , , , , , , , , 
19-Sep-84,961, , , , , , , , , 
20-Sep-84,977, , , , , , , , , 
21-Sep-84,895, , , , , , , , , 
22-Sep-84,1219, , , , , , , , , 
23-Sep-84,902, , , , , , , , , 
24-Sep-84,838, , , , , , , , , 
25-Sep-84,964, , , , , , , , , 
26-Sep-84,1037, , , , , , , , , 
27-Sep-84,788, , , , , , , , , 
28-Sep-84,624, , , , , , , , , 
29-Sep-84,752, , , , , , , , , 
30-Sep-84,768, , , , , , , , , 
1-Oct-84,586, , , , , , , , , 
2-Oct-84,863, , , , , , , , , 
3-Oct-84,1244, , , , , , , , , 
4-Oct-84,998, , , , , , , , , 
5-Oct-84,1426, , , , , , , , , 
6-Oct-84,1008, , , , , , , , , 
7-Oct-84,942, , , , , , , , , 
8-Oct-84,907, , , , , , , , , 
9-Oct-84,709, , , , , , , , , 
10-Oct-84,955, , , , , , , , , 
11-Oct-84,977, , , , , , , , , 
12-Oct-84,842, , , , , , , , , 
13-Oct-84,869, , , , , , , , , 
14-Oct-84,1157, , , , , , , , , 
15-Oct-84,946, , , , , , , , , 
16-Oct-84,1031, , , , , , , , , 
17-Oct-84,1205, , , , , , , , , 
18-Oct-84,848, , , , , , , , , 
19-Oct-84,798, , , , , , , , , 
20-Oct-84,917, , , , , , , , , 
21-Oct-84,875, , , , , , , , , 
22-Oct-84,908, , , , , , , , , 
